iern,school_id,linear_distance_km
2026-17475,107606,37.09376
2026-11644,103452,68.990934
2026-31406,118403,46.491637
2026-14808,105913,22.503823
2026-06490,111355,37.524984
2026-19684,109697,4.28148
2026-02245,136085,12.126868
2026-03534,132532,18.05556
2026-42296,502370,22.403307
2026-14801,105907,16.208782
2026-29416,116739,48.70841
2026-23983,112493,21.56657
2026-26066,114167,52.417
2026-26219,114291,27.804603
2026-21276,125001,12.182012
2026-04283,131613,11.746322
2026-38935,103629,22.247569
2026-16685,106061,2.104175
2026-18527,305768,84.746574
2026-15206,106300,3.518359
2026-00146,134529,618.314885
2026-29512,117659,5.409357
2026-08511,500563,33.157887
2026-06397,111279,40.477469
2026-08920,101207,41.806075
2026-05628,305528,223.724782
2026-07973,100314,22.26659
2026-00131,305042,53.712249
2026-29616,116878,74.248142
2026-15670,106595,18.731681
2026-24661,113005,15.619496
2026-08004,100343,74.648754
2026-04966,110148,16.518175
2026-00260,134396,1.899944
2026-37375,122990,72.409126
2026-38077,303590,82.406892
2026-14972,300912,16.95488
2026-02270,305203,11.185665
2026-14150,305813,31.387924
2026-15500,106449,14.556882
2026-18166,108446,0.298407
2026-36028,303441,26.5417
2026-40510,127745,48.466571
2026-18998,109138,98.874807
2026-01364,135709,17.192894
2026-14571,105738,42.984764
2026-05644,110838,132.417664
2026-03492,306219,23.872256
2026-21680,125319,19.228772
2026-13343,104633,21.198357
2026-34008,120514,42.20116
2026-15715,106632,19.16929
2026-00471,218506,16.420045
2026-19851,301527,4.460661
2026-03456,304821,45.356227
2026-01110,219503,47.98685
2026-21485,125159,34.066868
2026-33382,190502,1.460937
2026-02371,131501,16.988694
2026-25708,113953,30.909417
2026-20730,124555,22.022907
2026-28123,179004,51.454089
2026-09410,101594,27.604072
2026-08283,100604,21.60018
2026-06469,111336,39.677708
2026-10321,100430,4.863746
2026-41309,303988,0.812086
2026-21826,125443,27.152837
2026-36360,192007,22.827342
2026-33184,119907,8.966647
2026-32827,119651,58.834853
2026-43525,128992,26.100808
2026-33541,324904,4.142801
2026-12011,103758,38.303759
2026-40430,127645,31.224047
2026-01016,135417,38.592549
2026-43635,207527,73.63006
2026-05163,305822,124.634826
2026-45022,130888,15.089966
2026-10409,100791,1.310393
2026-26484,137172,11.649018
2026-18824,308028,110.384917
2026-13726,104984,18.51296
2026-12339,104066,22.544686
2026-02969,131902,63.658324
2026-19170,108559,125.069305
2026-27171,114963,52.844541
2026-26991,114811,21.00256
2026-33582,305613,4.396863
2026-37956,123714,17.742444
2026-37017,123201,42.032075
2026-06942,136494,3.549335
2026-44054,130239,27.293653
2026-18906,109069,62.113441
2026-36020,191580,48.48913
2026-41384,304797,2.233787
2026-14803,105909,13.62785
2026-23091,111766,39.312555
2026-05351,309016,48.530255
2026-17706,301168,18.510853
2026-00627,135225,16.097231
2026-10435,300126,7.403776
2026-17245,107595,18.273867
2026-25737,502753,23.911025
2026-22926,111626,11.005033
2026-00224,217010,20.401824
2026-16410,105330,4.095551
2026-07842,100205,12.209739
2026-08662,100942,21.224166
2026-32613,119464,85.304158
2026-24140,112618,27.979462
2026-24025,302049,14.24703
2026-37501,123175,28.38827
2026-19188,109307,4.961574
2026-05150,170022,118.862711
2026-37651,123457,16.729706
2026-09934,102011,25.355942
2026-33879,189512,64.901893
2026-37833,123610,78.441714
2026-37168,122804,8.410572
2026-03746,132759,24.442567
2026-10225,102237,7.114009
2026-42771,502191,10.946435
2026-00665,135075,9.55853
2026-05861,111104,52.402651
2026-38157,303605,18.727985
2026-41038,128093,4.28035
2026-21634,125279,26.927774
2026-33561,356059,7.505711
2026-39155,126451,67.157719
2026-09991,102056,13.81852
2026-25881,114017,36.621173
2026-14289,306829,22.542835
2026-44027,502902,19.964448
2026-17953,108279,19.114463
2026-14011,105193,23.530412
2026-10056,102109,34.90309
2026-33392,500445,4.702532
2026-01316,219521,52.803277
2026-03550,132543,15.546364
2026-27989,115684,32.04455
2026-09717,101834,19.946627
2026-12682,104310,10.648305
2026-14485,105625,23.50775
2026-14442,159012,27.422272
2026-32585,500659,103.060384
2026-00755,135214,21.546586
2026-36434,122074,48.920653
2026-27139,114936,10.806192
2026-03584,132448,34.575432
2026-06815,136863,1.160046
2026-35859,121831,43.086312
2026-03583,132447,33.488701
2026-12857,103230,4.259511
2026-11028,102889,7.693421
2026-45818,306433,3.133814
2026-45115,130911,18.518219
2026-02135,136385,1.907514
2026-11656,103460,70.611169
2026-26970,114795,30.918943
2026-03504,132460,21.1386
2026-15297,106149,18.633192
2026-03629,132644,20.503312
2026-31543,118522,82.266195
2026-16477,106736,5.160066
2026-01215,135583,22.04444
2026-32956,302966,52.342561
2026-00084,134451,14.06248
2026-24596,112954,54.782026
2026-43108,305639,6.354762
2026-31841,118777,34.231215
2026-19817,109800,4.476128
2026-11966,103726,26.693851
2026-13741,104988,3.226478
2026-03457,305954,49.493095
2026-33590,119120,2.166714
2026-36287,303476,217.721985
2026-42231,129019,20.0306
2026-08303,500348,2.507307
2026-04742,110121,119.038319
2026-26828,114679,10.304134
2026-29847,302673,54.762907
2026-01968,340155,31.89766
2026-45645,317102,9.154854
2026-39815,127058,39.287302
2026-36751,122697,53.290217
2026-41416,137317,17.512884
2026-13894,105118,22.492044
2026-20686,124519,26.18528
2026-14091,300797,29.419204
2026-23048,111728,14.210754
2026-38499,194502,10.390226
2026-09757,101866,7.4916
2026-03441,132378,35.334044
2026-34226,303293,14.670537
2026-12393,104154,15.686989
2026-00116,134504,58.221931
2026-41702,128485,6.400726
2026-03050,132042,6.584972
2026-20099,107870,3.303171
2026-10918,102790,108.645531
2026-36173,122068,48.06502
2026-08410,100711,22.3472
2026-08741,151003,34.938937
2026-21503,125177,33.517214
2026-44837,316909,14.169832
2026-15700,106620,34.294591
2026-12579,104048,31.374477
2026-27693,115418,29.33361
2026-18329,108590,76.726232
2026-45042,130907,27.478047
2026-45523,304653,1.841578
2026-03565,132561,24.141919
2026-03545,132537,21.263164
2026-08253,100585,63.775767
2026-33073,119857,70.073668
2026-17146,107483,25.883239
2026-39898,127146,12.284876
2026-28291,116778,78.651456
2026-35887,121855,37.466116
2026-01918,136248,18.867295
2026-36696,122649,63.900781
2026-12192,103243,72.415937
2026-22470,306268,22.429668
2026-40285,127527,20.47115
2026-05092,301633,90.035065
2026-35127,121215,60.287668
2026-10539,300419,92.867608
2026-06845,136427,3.718451
2026-41507,128338,36.436391
2026-03253,132206,16.951914
2026-43435,305679,28.555976
2026-35542,121565,38.739009
2026-45665,500459,9.547499
2026-43180,129792,12.633932
2026-06189,170556,25.343443
2026-23257,301866,24.60653
2026-05603,110805,193.863279
2026-35225,121298,29.966843
2026-33199,303132,16.967314
2026-01633,305186,15.282519
2026-37654,123460,24.660515
2026-13644,158517,7.602465
2026-16181,301043,9.420151
2026-42302,129094,6.300704
2026-32681,119532,96.817661
2026-30095,117333,38.421108
2026-02536,304712,34.767017
2026-04437,109897,20.37599
2026-14244,105397,12.704119
2026-36377,122019,24.568207
2026-28297,116784,81.135327
2026-19646,109668,6.201843
2026-06177,110737,1.269877
2026-13888,158520,40.034835
2026-31391,302892,48.438368
2026-02508,211506,35.264769
2026-33492,119801,7.590055
2026-24290,309758,27.021585
2026-23280,111980,25.467877
2026-31827,302858,67.608915
2026-20995,303729,48.666804
2026-27140,114937,10.207438
2026-09907,101988,26.177812
2026-13452,300719,4.297429
2026-33937,120443,35.352584
2026-03160,304760,8.770881
2026-41112,128141,4.346625
2026-02458,131507,16.443068
2026-04506,109949,15.12398
2026-17589,301210,9.681498
2026-20680,124513,30.417736
2026-38301,124058,10.91651
2026-39779,137087,63.871602
2026-43886,130079,26.763933
2026-20552,124423,108.766219
2026-11074,102933,67.819476
2026-01095,135482,42.300227
2026-37784,123570,24.225856
2026-00356,252531,23.017725
2026-10054,102107,28.295233
2026-28893,116304,42.053359
2026-04679,301571,38.30763
2026-21171,124925,43.505655
2026-30238,117488,7.153015
2026-12397,104158,7.101594
2026-38232,123979,11.574185
2026-40010,136948,34.42958
2026-22283,196528,27.488034
2026-36012,121950,48.432949
2026-38984,126296,22.063367
2026-07324,136731,2.173068
2026-15833,307131,6.302073
2026-19805,109789,1.410091
2026-11826,103606,50.560947
2026-35753,121744,45.010962
2026-37648,123454,22.941998
2026-02715,131899,58.546962
2026-05997,111176,99.1394
2026-01021,135425,46.88375
2026-42573,304321,26.588476
2026-37051,123229,16.402535
2026-29793,117020,12.135362
2026-26607,114592,4.794269
2026-14781,105891,18.061001
2026-05660,309133,137.45822
2026-27783,179010,38.94468
2026-45828,137348,20.331135
2026-41419,204020,13.93932
2026-32155,500671,24.280902
2026-36276,302079,19.331629
2026-41598,501775,37.905262
2026-13787,105026,9.005528
2026-08693,100967,24.789583
2026-05077,110382,83.778511
2026-07668,300021,33.669225
2026-28574,302455,43.690787
2026-13088,104408,33.430307
2026-40442,127682,33.851082
2026-44462,500292,35.501247
2026-31417,118412,55.383178
2026-15101,306939,8.669995
2026-07422,136795,5.030993
2026-09583,101728,5.814698
2026-01125,502620,38.565801
2026-15669,106594,17.190832
2026-05521,110708,28.491582
2026-09227,101456,44.779769
2026-29345,116660,25.216936
2026-28672,502278,54.185417
2026-27188,114977,13.792119
2026-07238,136671,1.717629
2026-09711,101830,19.650073
2026-05815,309132,214.145274
2026-13877,105104,40.33286
2026-32332,119220,37.1118
2026-11856,500076,19.301234
2026-14248,137169,22.279113
2026-16040,301035,42.477008
2026-41424,304183,16.097139
2026-22667,126095,0.645483
2026-03431,132351,29.7658
2026-00766,135211,15.598236
2026-33655,325309,8.544568
2026-02224,501889,8.677888
2026-16260,301053,0.806416
2026-43728,129962,42.059035
2026-05099,309030,84.905164
2026-28227,115881,7.02741
2026-35293,121357,74.973302
2026-25416,113645,39.137534
2026-36390,122117,38.131593
2026-19498,109553,8.688065
2026-32062,118955,58.531961
2026-14752,105873,14.019785
2026-31522,118502,17.291105
2026-34506,120089,8.014442
2026-28516,302449,34.413761
2026-14008,105190,27.810916
2026-33775,303228,54.157127
2026-37696,123496,20.293454
2026-06444,111317,65.428568
2026-36071,121600,29.505685
2026-00349,134482,24.271361
2026-13675,104949,28.834747
2026-38350,124123,12.959359
2026-27852,115560,21.854783
2026-11544,501180,26.136417
2026-45901,306484,5.502849
2026-41483,301358,42.445976
2026-02312,304702,29.194109
2026-01991,136305,59.064366
2026-13336,104624,19.359301
2026-16157,345279,1.697022
2026-09986,102049,15.032433
2026-18626,108837,60.08549
2026-08337,100649,32.439861
2026-36425,122278,39.588993
2026-01811,136146,33.116835
2026-11509,103245,65.736607
2026-06231,110854,165.052543
2026-42724,304361,14.004377
2026-27827,115538,36.792659
2026-36735,122685,50.41251
2026-44662,316605,16.613607
2026-40825,127949,16.215744
2026-09978,102041,14.62194
2026-04593,301552,11.712101
2026-22770,126177,21.051481
2026-27053,114861,8.070577
2026-13596,104820,8.536874
2026-34239,120698,8.323034
2026-10215,102230,3.005796
2026-08567,100868,16.03941
2026-17836,108156,8.513354
2026-03508,132464,21.131287
2026-44331,502698,36.334506
2026-12478,156012,27.724867
2026-01092,135479,52.101612
2026-07537,136696,5.52776
2026-44204,130417,30.007912
2026-29905,117180,89.047811
2026-13245,104519,49.13748
2026-28029,115712,26.663766
2026-20914,124715,217.385104
2026-13724,104981,12.703797
2026-35005,303433,33.340333
2026-06108,110926,305.435595
2026-26473,176001,3.858288
2026-11302,155040,184.07578
2026-13735,300728,12.824024
2026-18307,301334,104.311282
2026-40956,315503,3.353538
2026-29462,117597,2.751297
2026-36596,122541,69.61814
2026-31108,186513,39.253231
2026-30598,117882,13.446756
2026-03850,132859,36.966909
2026-34238,120696,11.592792
2026-21150,303786,22.601801
2026-14678,105810,19.854749
2026-36037,121971,29.005589
2026-36083,121536,17.664258
2026-07263,136686,4.544401
2026-13873,105100,39.10344
2026-35950,121907,42.443777
2026-14160,105305,54.915737
2026-13317,104610,6.292065
2026-18035,108335,13.148886
2026-00548,135086,35.600329
2026-01324,305155,52.209472
2026-13650,104903,19.178064
2026-07948,100292,23.306809
2026-12314,104035,34.695844
2026-15240,106130,18.179078
2026-03569,132565,25.910535
2026-12254,103968,14.039436
2026-40231,127422,13.79479
2026-35170,191505,23.451556
2026-14503,105640,23.88248
2026-40648,501038,23.491087
2026-33168,500231,8.71662
2026-14486,105628,23.188904
2026-17022,107389,20.642341
2026-17440,107826,46.243583
2026-11636,103444,63.092842
2026-31293,118306,44.408174
2026-43327,301806,3.852294
2026-17367,107729,21.178028
2026-38606,122153,3.078603
2026-36678,313514,12.762044
2026-19399,301444,7.23489
2026-16686,106062,0.970954
2026-05270,110507,23.067566
2026-01170,502175,7.388953
2026-08520,100827,24.174708
2026-15676,106601,15.062946
2026-21556,125216,49.137866
2026-20620,124468,88.562465
2026-29062,116443,46.098254
2026-43436,316012,36.357112
2026-28446,302584,58.445191
2026-14653,105795,11.632485
2026-35256,121327,49.452983
2026-11647,103455,70.43043
2026-14245,105399,18.095053
2026-18210,108494,15.716103
2026-38740,122371,3.574902
2026-38016,123774,36.622301
2026-03600,132572,61.77867
2026-18872,109046,83.596074
2026-23264,111954,29.575307
2026-32008,118916,38.087809
2026-21106,124871,22.426454
2026-39709,501601,7.412507
2026-20756,124580,8.561642
2026-40849,315411,7.09399
2026-35923,121883,35.156556
2026-44646,500284,9.202203
2026-15114,106236,16.127734
2026-11814,500068,19.433936
2026-09835,152001,17.619582
2026-17447,107833,46.754135
2026-29457,117592,4.154532
2026-35250,121320,43.887169
2026-11030,102895,6.053234
2026-17574,301220,12.467083
2026-38678,303623,6.623676
2026-03723,132726,78.950284
2026-03415,132338,13.162662
2026-36394,306186,34.68166
2026-04743,110122,119.761872
2026-43740,130697,46.057364
2026-12067,103805,35.594699
2026-12004,103750,38.666218
2026-21872,125477,11.612668
2026-03436,304813,25.3085
2026-25411,501841,76.742498
2026-31063,118122,71.845517
2026-31965,118875,84.348509
2026-25396,113622,70.922916
2026-15150,106262,9.864919
2026-39723,137088,44.634497
2026-33965,120484,2.428795
2026-38588,122133,1.694784
2026-31899,118855,40.114971
2026-14227,105377,16.908166
2026-21482,125156,31.534137
2026-36081,121534,6.37949
2026-33067,312452,32.117475
2026-09033,101295,32.179163
2026-45804,137367,317.239107
2026-09549,101707,24.6903
2026-08736,100999,41.888111
2026-01083,135468,44.640308
2026-32186,312409,100.116232
2026-36438,303444,45.589378
2026-36181,192008,48.182004
2026-00473,305075,16.893566
2026-32949,119739,51.502428
2026-02905,500315,22.70641
2026-39097,126399,66.484299
2026-29789,117016,10.828102
2026-32314,312410,31.37186
2026-08080,100409,24.731534
2026-09657,101787,6.41409
2026-05504,110691,30.966303
2026-00832,135283,21.18329
2026-12116,103873,21.806795
2026-31280,118296,59.838203
2026-03068,132072,9.49077
2026-33630,119522,6.404276
2026-27967,302410,17.715238
2026-07776,100153,33.452256
2026-09716,101833,24.413884
2026-41745,128514,16.486
2026-11980,103739,20.008548
2026-13672,104946,29.433636
2026-28784,116218,111.636709
2026-28821,116244,85.311773
2026-41724,501365,3.744591
2026-04586,110006,16.153056
2026-12688,104316,6.86899
2026-31177,118208,10.192399
2026-19454,342568,14.507596
2026-02126,136378,28.109135
2026-34383,120556,3.495518
2026-31650,118612,40.565533
2026-02878,131968,49.279349
2026-16244,301045,6.041947
2026-12787,502267,1.830226
2026-18337,108596,63.510259
2026-16710,106079,6.577041
2026-11136,102977,29.08199
2026-11740,103534,53.711799
2026-35274,121341,45.309885
2026-06030,111123,100.259806
2026-30448,117734,13.332128
2026-09771,101876,20.68179
2026-12213,103923,32.979397
2026-33182,119869,12.742795
2026-17158,107494,49.27623
2026-30632,302795,31.197865
2026-30673,302627,7.13241
2026-15951,106893,23.804155
2026-08797,101073,7.346791
2026-41825,128579,61.698946
2026-08519,100826,22.728189
2026-23126,111799,43.403794
2026-12893,103821,2.357017
2026-42882,129616,41.127917
2026-09282,300203,6.142385
2026-23980,112490,19.080418
2026-21947,303847,49.383471
2026-02975,131914,59.258325
2026-23400,111596,26.439757
2026-19313,109480,17.917282
2026-10102,102151,1.478861
2026-13418,104679,15.388076
2026-43972,130145,22.494963
2026-14409,306806,11.997203
2026-42187,128932,27.180192
2026-36171,122066,50.721462
2026-27394,115152,112.148055
2026-35120,121208,56.931354
2026-37595,502714,57.288167
2026-12157,501317,12.956994
2026-08802,340824,2.130101
2026-08718,100992,11.613477
2026-27582,115319,8.822565
2026-12912,103837,0.485966
2026-43183,129795,6.603734
2026-17703,108056,17.168631
2026-45629,210503,2.757498
2026-20058,108477,2.522459
2026-13630,104848,9.769731
2026-30872,117965,78.459268
2026-23417,111962,33.265446
2026-12295,306202,3.813223
2026-11065,102924,62.823325
2026-45254,103714,66.53461
2026-15085,306908,7.713934
2026-06577,111419,28.292021
2026-40971,202502,16.316769
2026-35346,191553,82.115895
2026-08125,100474,76.320218
2026-32280,119148,56.737939
2026-12706,300660,25.619717
2026-06451,111322,47.604711
2026-01753,136056,26.609605
2026-17900,307924,29.176597
2026-02046,305264,9.675945
2026-28168,115834,11.649235
2026-08230,100558,47.179594
2026-10713,102557,71.332687
2026-29802,117029,7.535713
2026-32214,119079,49.655303
2026-01281,318906,9.62115
2026-41352,502356,14.990184
2026-35409,121445,23.959515
2026-01884,136208,16.779192
2026-06019,111095,115.385895
2026-35055,121150,31.049299
2026-35876,191512,38.732549
2026-01917,136247,11.422477
2026-02379,306095,13.537543
2026-45817,137358,157.668573
